0.05    0.0163541    0.05    0.0172592    0.05    0.018928    0.05    0.0195596    0.05    0.0194841    0.05    0.0227842    0.05    0.0264586    0.05    0.0300394    0.05    0.0335389    0.05    0.0402712    0.05    0.046713    0.05    0.0528245    0.05    0.0588482    0.05    0.0653073    
0.055    0.0200233    0.055    0.0201079    0.055    0.0220919    0.055    0.0248389    0.055    0.0275528    0.055    0.0325536    0.055    0.0377423    0.055    0.0427408    0.055    0.0472892    0.055    0.0558025    0.055    0.0640778    0.055    0.0710972    0.055    0.0781876    0.055    0.0851503    
0.06    0.0254338    0.06    0.0268422    0.06    0.0279306    0.06    0.0279846    0.06    0.0306805    0.06    0.0354386    0.06    0.0406198    0.06    0.0457481    0.06    0.0505365    0.06    0.0597769    0.06    0.0684841    0.06    0.0772859    0.06    0.0869615    0.06    0.096288    
0.065    0.0284064    0.065    0.0317444    0.065    0.0356013    0.065    0.0392232    0.065    0.0424736    0.065    0.0488471    0.065    0.0549737    0.065    0.0609461    0.065    0.0670125    0.065    0.0775701    0.065    0.0842908    0.065    0.0873304    0.065    0.0884281    0.065    0.0976382    
0.07    0.0349497    0.07    0.0370101    0.07    0.0380817    0.07    0.0421429    0.07    0.0420945    0.07    0.0474862    0.07    0.0538961    0.07    0.0547571    0.07    0.0615782    0.07    0.0749585    0.07    0.0883249    0.07    0.10104    0.07    0.113178    0.07    0.125095    
0.075    0.0454056    0.075    0.0455513    0.075    0.0469971    0.075    0.05146    0.075    0.0556958    0.075    0.0639243    0.075    0.0703785    0.075    0.0782596    0.075    0.0797984    0.075    0.094696    0.075    0.110044    0.075    0.124931    0.075    0.137964    0.075    0.147328    
0.08    0.0483527    0.08    0.0463766    0.08    0.0479423    0.08    0.0533126    0.08    0.0581616    0.08    0.0658828    0.08    0.0727237    0.08    0.0800644    0.08    0.0886268    0.08    0.105624    0.08    0.118323    0.08    0.13318    0.08    0.145703    0.08    0.158847    
0.085    0.0587383    0.085    0.062957    0.085    0.0635123    0.085    0.0688465    0.085    0.0659615    0.085    0.0752684    0.085    0.0825426    0.085    0.08824    0.085    0.0978944    0.085    0.116998    0.085    0.134983    0.085    0.150143    0.085    0.166774    0.085    0.182977    
0.09    0.067992    0.09    0.0721402    0.09    0.079303    0.09    0.0874708    0.09    0.0941457    0.09    0.102282    0.09    0.115389    0.09    0.116272    0.09    0.117042    0.09    0.137961    0.09    0.157387    0.09    0.178515    0.09    0.194488    0.09    0.199331    
0.095    0.0746313    0.095    0.0819782    0.095    0.0867161    0.095    0.0956969    0.095    0.104195    0.095    0.12041    0.095    0.134734    0.095    0.148205    0.095    0.158225    0.095    0.170481    0.095    0.184678    0.095    0.195175    0.095    0.193208    0.095    0.206839    
0.1    0.0872927    0.1    0.0961493    0.1    0.106509    0.1    0.104649    0.1    0.11445    0.1    0.132582    0.1    0.147904    0.1    0.16141    0.1    0.170618    0.1    0.189474    0.1    0.209154    0.1    0.212173    0.1    0.217226    0.1    0.232641    
0.105    0.0979095    0.105    0.0926821    0.105    0.0995044    0.105    0.105328    0.105    0.114933    0.105    0.130497    0.105    0.145404    0.105    0.16073    0.105    0.1751    0.105    0.187891    0.105    0.194743    0.105    0.214732    0.105    0.237291    0.105    0.260335    
0.11    0.112541    0.11    0.109841    0.11    0.110681    0.11    0.113352    0.11    0.122193    0.11    0.136995    0.11    0.154755    0.11    0.172714    0.11    0.189285    0.11    0.207665    0.11    0.207754    0.11    0.232896    0.11    0.256032    0.11    0.280878    
0.115    0.121251    0.115    0.127741    0.115    0.122685    0.115    0.134408    0.115    0.146203    0.115    0.170277    0.115    0.198171    0.115    0.22294    0.115    0.245986    0.115    0.27506    0.115    0.281303    0.115    0.250707    0.115    0.274621    0.115    0.302702    
0.12    0.137842    0.12    0.137133    0.12    0.152745    0.12    0.160467    0.12    0.175961    0.12    0.20841    0.12    0.241593    0.12    0.272679    0.12    0.298476    0.12    0.3476    0.12    0.374389    0.12    0.268569    0.12    0.302099    0.12    0.334756    
0.125    0.150456    0.125    0.150048    0.125    0.167897    0.125    0.184514    0.125    0.203358    0.125    0.234583    0.125    0.25526    0.125    0.284955    0.125    0.300989    0.125    0.239736    0.125    0.270828    0.125    0.306153    0.125    0.34404    0.125    0.381319    
0.13    0.167233    0.13    0.183256    0.13    0.187004    0.13    0.202813    0.13    0.179207    0.13    0.198714    0.13    0.217622    0.13    0.244658    0.13    0.269286    0.13    0.307839    0.13    0.329838    0.13    0.360289    0.13    0.398733    0.13    0.436332    
0.135    0.196091    0.135    0.182247    0.135    0.173902    0.135    0.181118    0.135    0.193549    0.135    0.220553    0.135    0.254708    0.135    0.286547    0.135    0.314638    0.135    0.363699    0.135    0.404966    0.135    0.431973    0.135    0.461204    0.135    0.499684    
0.14    0.209434    0.14    0.214881    0.14    0.211985    0.14    0.228431    0.14    0.203781    0.14    0.23899    0.14    0.273265    0.14    0.3065    0.14    0.332076    0.14    0.380703    0.14    0.411311    0.14    0.453111    0.14    0.495834    0.14    0.543067    
0.145    0.223408    0.145    0.197085    0.145    0.212805    0.145    0.227219    0.145    0.240146    0.145    0.250836    0.145    0.275181    0.145    0.305226    0.145    0.326409    0.145    0.378682    0.145    0.432487    0.145    0.487165    0.145    0.540387    0.145    0.59095    
0.15    0.231753    0.15    0.23965    0.15    0.252132    0.15    0.266602    0.15    0.256416    0.15    0.281733    0.15    0.311041    0.15    0.311129    0.15    0.346458    0.15    0.412593    0.15    0.47611    0.15    0.536271    0.15    0.591064    0.15    0.644198    
0.155    0.25779    0.155    0.2518    0.155    0.264456    0.155    0.279063    0.155    0.290401    0.155    0.303418    0.155    0.30493    0.155    0.337381    0.155    0.369123    0.155    0.437171    0.155    0.502744    0.155    0.558913    0.155    0.611896    0.155    0.649862    
0.16    0.28292    0.16    0.274298    0.16    0.268009    0.16    0.277476    0.16    0.297846    0.16    0.326229    0.16    0.354527    0.16    0.389268    0.16    0.41998    0.16    0.471578    0.16    0.525336    0.16    0.579327    0.16    0.631307    0.16    0.680479    
0.165    0.286142    0.165    0.273321    0.165    0.305167    0.165    0.314405    0.165    0.342224    0.165    0.393765    0.165    0.410063    0.165    0.436687    0.165    0.445783    0.165    0.482474    0.165    0.545028    0.165    0.606962    0.165    0.663971    0.165    0.721035    
0.17    0.302386    0.17    0.324386    0.17    0.338904    0.17    0.364239    0.17    0.395633    0.17    0.454727    0.17    0.4816    0.17    0.479568    0.17    0.488082    0.17    0.504053    0.17    0.574069    0.17    0.643168    0.17    0.70599    0.17    0.760092    
0.175    0.304491    0.175    0.343041    0.175    0.384958    0.175    0.385301    0.175    0.415004    0.175    0.471721    0.175    0.508946    0.175    0.483058    0.175    0.505701    0.175    0.549054    0.175    0.625553    0.175    0.694472    0.175    0.75718    0.175    0.807618    
