0.05    0.0156002    0.05    0.0174006    0.05    0.0197701    0.05    0.022091    0.05    0.0241969    0.05    0.0283817    0.05    0.0327599    0.05    0.0369095    0.05    0.0409657    0.05    0.047784    0.05    0.0530782    0.05    0.0578759    0.05    0.0636562    0.05    0.0694188    
0.055    0.0204042    0.055    0.0218216    0.055    0.0210389    0.055    0.0234646    0.055    0.0259451    0.055    0.0305618    0.055    0.0351178    0.055    0.039408    0.055    0.0433822    0.055    0.0506603    0.055    0.0559531    0.055    0.0622938    0.055    0.0682602    0.055    0.0745068    
0.06    0.0242911    0.06    0.0251943    0.06    0.028207    0.06    0.0314575    0.06    0.0345941    0.06    0.0405519    0.06    0.0460619    0.06    0.0512279    0.06    0.0552664    0.06    0.0615801    0.06    0.0679137    0.06    0.0767424    0.06    0.0849853    0.06    0.089833    
0.065    0.0300061    0.065    0.0319705    0.065    0.0340654    0.065    0.0368471    0.065    0.0403192    0.065    0.046899    0.065    0.0526252    0.065    0.0497154    0.065    0.0541511    0.065    0.0622032    0.065    0.0700953    0.065    0.0799617    0.065    0.0897159    0.065    0.0993269    
0.07    0.0370878    0.07    0.0382427    0.07    0.0401067    0.07    0.0443546    0.07    0.0483634    0.07    0.0543155    0.07    0.0557588    0.07    0.061539    0.07    0.0680947    0.07    0.0816118    0.07    0.0946754    0.07    0.10581    0.07    0.115576    0.07    0.116172    
0.075    0.0391089    0.075    0.0419336    0.075    0.0455242    0.075    0.0459111    0.075    0.0503006    0.075    0.0594155    0.075    0.0679682    0.075    0.076234    0.075    0.0835883    0.075    0.0952466    0.075    0.0994084    0.075    0.113502    0.075    0.127385    0.075    0.141209    
0.08    0.0465319    0.08    0.0500577    0.08    0.0544468    0.08    0.0593791    0.08    0.0635398    0.08    0.0709143    0.08    0.0781485    0.08    0.0854195    0.08    0.0933647    0.08    0.105039    0.08    0.122208    0.08    0.138716    0.08    0.153962    0.08    0.167017    
0.085    0.0548029    0.085    0.059045    0.085    0.0648947    0.085    0.0698183    0.085    0.0767661    0.085    0.0908847    0.085    0.102252    0.085    0.110644    0.085    0.119618    0.085    0.139024    0.085    0.157834    0.085    0.174944    0.085    0.190156    0.085    0.201864    
0.09    0.0659078    0.09    0.0735106    0.09    0.0825252    0.09    0.0904246    0.09    0.0954344    0.09    0.111167    0.09    0.125626    0.09    0.136545    0.09    0.145807    0.09    0.1578    0.09    0.173139    0.09    0.185701    0.09    0.197728    0.09    0.212077    
0.095    0.0713557    0.095    0.0777914    0.095    0.0870642    0.095    0.0973605    0.095    0.107054    0.095    0.124205    0.095    0.139727    0.095    0.153492    0.095    0.166097    0.095    0.182833    0.095    0.198561    0.095    0.210745    0.095    0.225756    0.095    0.243431    
0.1    0.0857246    0.1    0.0928553    0.1    0.0872088    0.1    0.0984606    0.1    0.109222    0.1    0.128751    0.1    0.146137    0.1    0.162046    0.1    0.17663    0.1    0.198288    0.1    0.22066    0.1    0.24384    0.1    0.262983    0.1    0.282875    
0.105    0.0912567    0.105    0.0918896    0.105    0.104593    0.105    0.115146    0.105    0.125098    0.105    0.141132    0.105    0.147713    0.105    0.161935    0.105    0.17888    0.105    0.209758    0.105    0.238954    0.105    0.266899    0.105    0.292506    0.105    0.308887    
0.11    0.109847    0.11    0.114422    0.11    0.127628    0.11    0.139164    0.11    0.148148    0.11    0.15647    0.11    0.167194    0.11    0.180098    0.11    0.194172    0.11    0.225309    0.11    0.25552    0.11    0.282259    0.11    0.306939    0.11    0.331645    
0.115    0.12929    0.115    0.136707    0.115    0.145716    0.115    0.142992    0.115    0.153127    0.115    0.1573    0.115    0.168164    0.115    0.187893    0.115    0.207657    0.115    0.243753    0.115    0.276079    0.115    0.307951    0.115    0.336426    0.115    0.360748    
0.12    0.135122    0.12    0.138999    0.12    0.147185    0.12    0.160278    0.12    0.173068    0.12    0.195008    0.12    0.196586    0.12    0.215394    0.12    0.234825    0.12    0.274363    0.12    0.310311    0.12    0.342526    0.12    0.370545    0.12    0.396048    
0.125    0.141127    0.125    0.129613    0.125    0.144719    0.125    0.161144    0.125    0.177162    0.125    0.197259    0.125    0.224711    0.125    0.250193    0.125    0.271685    0.125    0.314282    0.125    0.350506    0.125    0.377112    0.125    0.397176    0.125    0.418438    
0.13    0.167445    0.13    0.172425    0.13    0.176998    0.13    0.166079    0.13    0.182499    0.13    0.214788    0.13    0.246729    0.13    0.275178    0.13    0.300181    0.13    0.344579    0.13    0.375693    0.13    0.400336    0.13    0.411399    0.13    0.4068    
0.135    0.19114    0.135    0.196226    0.135    0.190434    0.135    0.182362    0.135    0.201432    0.135    0.234457    0.135    0.265473    0.135    0.294586    0.135    0.320491    0.135    0.36104    0.135    0.393026    0.135    0.375612    0.135    0.402963    0.135    0.431764    
0.14    0.190904    0.14    0.19703    0.14    0.183247    0.14    0.19916    0.14    0.2152    0.14    0.240017    0.14    0.270478    0.14    0.29459    0.14    0.306062    0.14    0.307218    0.14    0.333242    0.14    0.370393    0.14    0.411693    0.14    0.453817    
0.145    0.212248    0.145    0.227927    0.145    0.211245    0.145    0.231136    0.145    0.222229    0.145    0.233527    0.145    0.248725    0.145    0.264258    0.145    0.272301    0.145    0.29459    0.145    0.337888    0.145    0.384877    0.145    0.429826    0.145    0.470635    
0.15    0.23217    0.15    0.255952    0.15    0.227008    0.15    0.237224    0.15    0.253871    0.15    0.25993    0.15    0.267572    0.15    0.277199    0.15    0.301469    0.15    0.315562    0.15    0.366336    0.15    0.415276    0.15    0.461857    0.15    0.505021    
0.155    0.235184    0.155    0.269031    0.155    0.302504    0.155    0.33301    0.155    0.25866    0.155    0.296751    0.155    0.302021    0.155    0.276622    0.155    0.296793    0.155    0.332224    0.155    0.386659    0.155    0.438874    0.155    0.487773    0.155    0.521504    
0.16    0.248781    0.16    0.276899    0.16    0.311116    0.16    0.342431    0.16    0.271942    0.16    0.267511    0.16    0.26977    0.16    0.297728    0.16    0.330191    0.16    0.380129    0.16    0.397116    0.16    0.440498    0.16    0.46719    0.16    0.517503    
0.165    0.273937    0.165    0.265506    0.165    0.294685    0.165    0.245386    0.165    0.262031    0.165    0.294533    0.165    0.322556    0.165    0.346858    0.165    0.378498    0.165    0.43431    0.165    0.406067    0.165    0.452773    0.165    0.504624    0.165    0.558189    
0.17    0.29356    0.17    0.284877    0.17    0.296481    0.17    0.274306    0.17    0.282516    0.17    0.297907    0.17    0.339513    0.17    0.377869    0.17    0.416051    0.17    0.485218    0.17    0.452493    0.17    0.49401    0.17    0.55345    0.17    0.61102    
0.175    0.314986    0.175    0.304931    0.175    0.335953    0.175    0.364647    0.175    0.278705    0.175    0.310478    0.175    0.353001    0.175    0.395837    0.175    0.441425    0.175    0.495417    0.175    0.493687    0.175    0.531106    0.175    0.593283    0.175    0.654908    
0.18    0.313642    0.18    0.330131    0.18    0.357415    0.18    0.390604    0.18    0.316636    0.18    0.324041    0.18    0.372169    0.18    0.418263    0.18    0.461528    0.18    0.486373    0.18    0.529406    0.18    0.564189    0.18    0.625895    0.18    0.688551    
0.185    0.332278    0.185    0.366662    0.185    0.37619    0.185    0.356344    0.185    0.378668    0.185    0.366466    0.185    0.403181    0.185    0.446056    0.185    0.477509    0.185    0.51831    0.185    0.562719    0.185    0.613918    0.185    0.684541    0.185    0.752484    
0.19    0.377335    0.19    0.41533    0.19    0.45063    0.19    0.396556    0.19    0.402441    0.19    0.433049    0.19    0.47223    0.19    0.515638    0.19    0.489303    0.19    0.548289    0.19    0.578157    0.19    0.655571    0.19    0.728441    0.19    0.799911    
0.195    0.414969    0.195    0.449547    0.195    0.492357    0.195    0.506928    0.195    0.543514    0.195    0.449658    0.195    0.50539    0.195    0.555729    0.195    0.511082    0.195    0.566406    0.195    0.632112    0.195    0.707954    0.195    0.780323    0.195    0.854238    
0.2    0.433418    0.2    0.455962    0.2    0.509192    0.2    0.544773    0.2    0.557981    0.2    0.48742    0.2    0.546552    0.2    0.599785    0.2    0.54193    0.2    0.600405    0.2    0.694339    0.2    0.779474    0.2    0.860162    0.2    0.932554    
0.205    0.442391    0.205    0.484697    0.205    0.531561    0.205    0.578156    0.205    0.566129    0.205    0.528498    0.205    0.577271    0.205    0.609316    0.205    0.56895    0.205    0.669191    0.205    0.773161    0.205    0.870789    0.205    0.9597    0.205    1.03832    
0.21    0.458533    0.21    0.51253    0.21    0.532967    0.21    0.572788    0.21    0.610693    0.21    0.538894    0.21    0.538563    0.21    0.578061    0.21    0.618664    0.21    0.724219    0.21    0.833824    0.21    0.936051    0.21    1.03605    0.21    1.1239    
0.215    0.480385    0.215    0.536324    0.215    0.526856    0.215    0.585307    0.215    0.643177    0.215    0.50646    0.215    0.560294    0.215    0.61059    0.215    0.66721    0.215    0.777223    0.215    0.890726    0.215    0.997855    0.215    1.09226    0.215    1.16475    
0.22    0.510098    0.22    0.559926    0.22    0.558748    0.22    0.603716    0.22    0.659501    0.22    0.541592    0.22    0.590683    0.22    0.649028    0.22    0.709521    0.22    0.836293    0.22    0.953469    0.22    1.06825    0.22    1.18244    0.22    1.26674    
0.225    0.534174    0.225    0.586448    0.225    0.601516    0.225    0.649166    0.225    0.63942    0.225    0.615868    0.225    0.653742    0.225    0.718586    0.225    0.786201    0.225    0.90244    0.225    1.01862    0.225    1.13764    0.225    1.25337    0.225    1.32803    
0.23    0.566339    0.23    0.610673    0.23    0.62062    0.23    0.643651    0.23    0.596006    0.23    0.637358    0.23    0.704412    0.23    0.77879    0.23    0.837651    0.23    0.940971    0.23    1.07067    0.23    1.19238    0.23    1.28774    0.23    1.3142    
0.235    0.601443    0.235    0.572228    0.235    0.539809    0.235    0.557032    0.235    0.580196    0.235    0.669883    0.235    0.762545    0.235    0.837457    0.235    0.890405    0.235    0.984292    0.235    1.11181    0.235    1.22915    0.235    1.3075    0.235    1.35425    
0.24    0.633471    0.24    0.580661    0.24    0.581768    0.24    0.622888    0.24    0.63696    0.24    0.683397    0.24    0.761112    0.24    0.828131    0.24    0.883802    0.24    1.0287    0.24    1.15295    0.24    1.25953    0.24    1.28177    0.24    1.35881    
0.245    0.668853    0.245    0.597142    0.245    0.642897    0.245    0.692677    0.245    0.686758    0.245    0.728488    0.245    0.755014    0.245    0.836608    0.245    0.920922    0.245    1.06623    0.245    1.20325    0.245    1.28235    0.245    1.31459    0.245    1.42135    
0.25    0.706638    0.25    0.643193    0.25    0.69858    0.25    0.753569    0.25    0.746564    0.25    0.750161    0.25    0.749574    0.25    0.841983    0.25    0.92912    0.25    1.08992    0.25    1.19602    0.25    1.2577    0.25    1.37503    0.25    1.49575    
0.255    0.737389    0.255    0.701481    0.255    0.759006    0.255    0.805443    0.255    0.782525    0.255    0.768078    0.255    0.74362    0.255    0.837795    0.255    0.928675    0.255    1.08687    0.255    1.19402    0.255    1.30057    0.255    1.43467    0.255    1.57058    
0.26    0.762937    0.26    0.747531    0.26    0.793299    0.26    0.863544    0.26    0.832131    0.26    0.695048    0.26    0.783319    0.26    0.873179    0.26    0.962015    0.26    1.0833    0.26    1.20235    0.26    1.35139    0.26    1.50178    0.26    1.65221    
0.265    0.78609    0.265    0.805948    0.265    0.847038    0.265    0.891673    0.265    0.826364    0.265    0.730415    0.265    0.830045    0.265    0.920367    0.265    0.99014    0.265    1.10545    0.265    1.2481    0.265    1.41241    0.265    1.57308    0.265    1.73287    
